participantId,date,ipCountry,locale,retake,gender,countryGrow,countryLive,multinational,country1,country2,country3,country4,country5,education,lang0,lang1,fluency1,lang2,fluency2,age,colorBlindness,colorBlindnessOther,colorWork,colorWorkDetails,readingAboutColor,surroundingBrightness,surroundingBrightIDK,monitorBrightness,monitorBrightIDK,backgroundColor,displayColorSpace
3635,2016,,,no,female,,,yes,,,,,,graduate school,English,Dutch,1,French,1,30,none,,no,,,,false,,false,white,rgb
3637,2016,,,no,female,,,yes,,,,,,college,English,Chinese,0,,0,37,,,no,,,,false,,false,white,rgb
3638,2016,,,no,female,,,no,,,,,,graduate school,English,,0,,0,27,none,,no,,,,true,,true,white,rgb
3639,2016,,,no,female,,,no,,,,,,college,English,,0,,0,31,none,,no,,,,false,,false,white,rgb
3640,2016,,,no,male,,,no,,,,,,professional school,English,,0,,0,35,none,,yes,Printing,,,false,,false,white,rgb
3641,2016,,,no,female,,,no,,,,,,professional school,English,Spanish,2,,0,39,none,,no,,,,false,,false,white,rgb
3643,2016,,,no,female,,,no,,,,,,college,English,,0,,0,41,none,,no,,,,false,,false,white,rgb
3645,2016,,,no,female,,,no,,,,,,college,English,Spanish,2,,0,36,none,,no,,,,false,,false,white,rgb
3647,2016,,,no,male,,,no,,,,,,PhD,Polish,English,0,German,3,28,red-green,,no,,,,false,,false,white,rgb
3648,2016,,,no,male,,,no,,,,,,college,English,,0,,0,31,none,,no,,,,false,,false,white,rgb
3649,2016,,,no,female,,,no,,,,,,college,English,,0,,0,19,,,yes,Painter,,,false,,false,white,rgb
3651,2016,,,no,female,,,no,,,,,,college,English,,0,,0,27,none,,no,,,,false,,false,white,rgb
3658,2016,,,no,male,,,no,,,,,,college,English,Spanish,3,,0,33,,,no,,,,false,,false,white,rgb
3660,2016,,,no,male,,,yes,,,,,,PhD,Korean,English,0,Japanese,2,28,none,,no,,,,false,,false,white,rgb
3661,2016,,,no,male,,,no,,,,,,professional school,English,German,1,Italian,3,31,red-green,,no,,,,false,,false,white,rgb
3665,2016,,,no,female,,,no,,,,,,college,English,Spanish,3,,0,37,none,,yes,"Painter, costumer",,,false,,false,white,rgb
3666,2016,,,no,female,,,yes,,,,,,graduate school,English,Spanish,1,Danish,3,42,,,no,,,,true,,false,white,rgb
3667,2016,,,no,female,,,no,,,,,,college,English,German,3,,0,20,none,,no,,,,false,,false,white,rgb
3671,2016,,,no,male,,,no,,,,,,college,English,,0,,0,42,none,,no,,,,false,,false,white,rgb
3674,2016,,,no,male,,,yes,,,,,,graduate school,English,Spanish,2,Chinese,0,44,none,,no,,,,false,,false,white,rgb
3675,2016,,,no,female,,,no,,,,,,professional school,English,,0,,0,30,none,,no,,,,false,,true,white,rgb
3677,2016,,,no,female,,,yes,,,,,,high school,English,Spanish,3,,0,28,none,,yes,marketing,,,false,,false,white,rgb
3678,2016,,,no,female,,,yes,,,,,,college,English,Chinese,3,,0,25,none,,no,,,,false,,true,white,rgb
3680,2016,,,no,female,,,yes,,,,,,graduate school,English,Spanish,0,,0,30,,,no,,,,false,,false,white,rgb
3687,2016,,,no,male,,,yes,,,,,,college,English,,0,,0,33,none,,no,,,,false,,true,white,rgb
3691,2016,,,no,female,,,yes,,,,,,PhD,Romanian,English,0,Japanese,1,25,none,,no,,,,false,,false,white,rgb
3692,2016,,,no,female,,,yes,,,,,,PhD,English,Romanian,0,Japanese,1,25,none,,no,,,,false,,false,white,rgb
3696,2016,,,no,female,,,yes,,,,,,graduate school,Portuguese,English,1,Spanish,2,25,none,,no,,,,true,,false,white,rgb
3697,2016,,,no,male,,,no,,,,,,high school,English,German,3,,0,59,none,,no,,,,false,,false,white,rgb
3699,2016,,,no,male,,,yes,,,,,,college,English,German,2,,0,31,none,,no,,,,false,,false,white,rgb
3700,2016,,,no,male,,,yes,,,,,,PhD,Korean,,0,,0,26,,,no,,,,false,,false,white,rgb
3701,2016,,,no,female,,,no,,,,,,college,English,French,3,,0,25,none,,yes,Film,,,false,,false,white,rgb
3702,2016,,,no,female,,,no,,,,,,college,English,,0,,0,30,,,no,,,,false,,false,white,rgb
3705,2016,,,no,female,,,no,,,,,,college,English,,0,,0,43,,,no,,,,false,,false,white,rgb
3708,2016,,,no,female,,,no,,,,,,graduate school,English,Spanish,3,,0,28,none,,no,,,,false,,false,white,rgb
3711,2016,,,no,female,,,yes,,,,,,college,Korean,,0,,0,33,,,no,,,,false,,false,white,rgb
3712,2016,,,no,male,,,yes,,,,,,PhD,English,Spanish,1,French,1,30,none,,no,,,,false,,false,white,rgb
3713,2016,,,no,female,,,no,,,,,,college,English,Spanish,3,,0,30,none,,yes,Art teacher and painter,,,false,,false,white,rgb
3718,2016,,,no,female,,,no,,,,,,graduate school,English,French,2,Spanish,2,34,none,,no,,,,false,,false,white,rgb
3722,2016,,,no,female,,,no,,,,,,graduate school,Korean,,0,,0,31,,,no,,,,false,,false,white,rgb
3727,2016,,,no,female,,,yes,,,,,,PhD,Korean,English,1,,0,25,none,,no,,,,false,,false,white,rgb
3729,2016,,,no,female,,,no,,,,,,college,English,,0,,0,50,none,,no,,,,false,,true,white,rgb
3732,2016,,,no,male,,,yes,,,,,,PhD,Korean,English,2,,0,25,none,,no,,,,false,,true,white,rgb
3733,2016,,,no,male,,,no,,,,,,college,Korean,English,1,Japanese,3,27,none,,no,,,,false,,false,white,rgb
3734,2016,,,no,female,,,no,,,,,,graduate school,English,Spanish,3,French,3,30,none,,no,,,,false,,false,white,rgb
3740,2016,,,no,male,,,no,,,,,,PhD,English,Spanish,3,,0,36,none,,no,,,,false,,false,white,rgb
3742,2016,,,no,female,,,no,,,,,,high school,English,,0,,0,20,none,,no,,,,false,,false,white,rgb
3745,2016,,,no,male,,,yes,,,,,,graduate school,Korean,,0,,0,34,,,no,,,,true,,true,white,rgb
3748,2016,,,no,male,,,yes,,,,,,PhD,Korean,English,0,,0,30,none,,no,,,,false,,false,white,rgb
3755,2016,,,no,male,,,no,,,,,,graduate school,Portuguese,English,3,,0,38,none,,no,,,,false,,false,white,rgb
3756,2016,,,yes,male,,,yes,,,,,,college,Korean,English,0,,0,24,none,,no,,,,false,,false,white,rgb
3757,2016,,,no,male,,,yes,,,,,,postdoctoral,Korean,English,0,,0,33,none,,no,,,,false,,false,white,rgb
3762,2016,,,no,female,,,no,,,,,,college,English,Spanish,3,,0,29,none,,no,,,,false,,false,white,rgb
3763,2016,,,no,female,,,yes,,,,,,graduate school,English,Spanish,2,,0,24,none,,no,,,,false,,false,white,rgb
3764,2016,,,no,male,,,yes,,,,,,PhD,English,Latin,3,,0,31,none,,no,,,,false,,false,white,rgb
3768,2016,,,no,female,,,yes,,,,,,college,English,Chinese,2,,0,40,none,,no,,,,true,,true,white,rgb
3770,2016,,,no,male,,,no,,,,,,graduate school,Korean,,0,,0,39,red-green,,no,,,,false,,false,white,rgb
3773,2016,,,no,female,,,yes,,,,,,graduate school,English,French,0,Kinyarwanda,3,30,none,,no,,,,false,,false,white,rgb
3774,2016,,,no,male,,,yes,,,,,,college,English,Spanish,2,Kinyarwanda,2,31,none,,no,,,,false,,true,white,rgb
3775,2016,,,no,female,,,no,,,,,,PhD,English,Spanish,3,,0,39,,,no,,,,false,,false,white,rgb
3778,2016,,,no,female,,,yes,,,,,,college,Chinese,English,0,French,2,35,none,,no,,,,true,,true,white,rgb
3779,2016,,,no,female,,,yes,,,,,,graduate school,English,Chinese,0,French,2,35,none,,no,,,,true,,true,white,rgb
3782,2016,,,no,female,,,no,,,,,,college,English,,0,,0,28,,,no,,,,true,,true,white,rgb
3783,2016,,,no,male,,,no,,,,,,college,Korean,English,2,,0,22,none,,no,,,,false,,false,white,rgb
3784,2016,,,no,female,,,no,,,,,,graduate school,Korean,English,2,,0,27,none,,no,,,,true,,true,white,rgb
3786,2016,,,no,female,,,yes,,,,,,graduate school,English,Chinese,2,,0,47,,,no,,,,false,,false,white,rgb
3789,2016,,,no,female,,,yes,,,,,,college,English,Spanish,0,,0,29,,,yes,Graphic designer,,,false,,false,white,rgb
3793,2016,,,no,male,,,yes,,,,,,postdoctoral,Korean,English,0,Japanese,2,40,,,no,,,,false,,false,white,rgb
3794,2016,,,no,other,,,no,,,,,,college,English,,0,,0,24,none,,no,,,,false,,false,white,rgb
3798,2016,,,no,male,,,no,,,,,,PhD,Korean,English,0,Spanish,3,24,none,,no,,,,false,,false,white,rgb
3799,2016,,,no,female,,,yes,,,,,,college,English,,0,,0,40,none,,no,,,,false,,false,white,rgb
3800,2016,,,no,male,,,no,,,,,,college,Korean,English,2,,0,19,none,,no,,,,false,,false,white,rgb
3801,2016,,,no,female,,,yes,,,,,,graduate school,English,French,2,M?ori,3,35,none,,no,,,,false,,false,white,rgb
3802,2016,,,no,female,,,yes,,,,,,graduate school,English,Spanish,3,,0,35,none,,no,,,,false,,false,white,rgb
3803,2016,,,no,male,,,no,,,,,,college,English,French,3,,0,45,none,,no,,,,false,,false,white,rgb
3804,2016,,,no,male,,,no,,,,,,professional school,English,,0,,0,40,none,,no,,,,false,,false,white,rgb
3808,2016,,,no,female,,,no,,,,,,graduate school,English,,0,,0,30,red-green,,no,,,,false,,true,white,rgb
3811,2016,,,no,female,,,yes,,,,,,PhD,English,French,3,,0,28,none,,yes,Magazine Publishing (Journalist),,,false,,false,white,rgb
3813,2016,,,no,female,,,no,,,,,,PhD,English,,0,,0,34,,,no,,,,false,,false,white,rgb
3815,2016,,,no,male,,,no,,,,,,PhD,Korean,,0,,0,25,none,,no,,,,true,,true,white,rgb
3817,2016,,,no,female,,,no,,,,,,graduate school,English,,0,,0,36,none,,no,,,,false,,false,white,rgb
3819,2016,,,no,female,,,no,,,,,,college,Korean,English,2,Japanese,2,29,none,,no,,,,false,,false,white,rgb
3822,2016,,,no,female,,,no,,,,,,graduate school,English,,0,,0,29,none,,no,,,,false,,false,white,rgb
3824,2016,,,no,female,,,yes,,,,,,graduate school,Polish,English,0,Slovene,3,23,none,,no,,,,false,,false,white,rgb
3825,2016,,,no,male,,,no,,,,,,college,Nepali,English,0,Esperanto,2,23,none,,no,,,,false,,false,white,rgb
3826,2016,,,no,male,,,no,,,,,,college,Polish,English,0,Esperanto,2,23,none,,no,,,,false,,false,white,rgb
3829,2016,,,no,female,,,no,,,,,,college,English,Spanish,2,,0,32,,,yes,UX/UI Engineer,,,false,,false,white,rgb
3830,2016,,,no,female,,,yes,,,,,,PhD,Chinese,English,0,Japanese,3,24,none,,no,,,,false,,false,white,rgb
3832,2016,,,no,female,,,no,,,,,,graduate school,English,Spanish,2,,0,31,none,,yes,Archaeological textile analysis,,,false,,false,white,rgb
3837,2016,,,no,male,,,no,,,,,,professional school,English,Spanish,3,,0,31,none,,no,,,,false,,false,white,rgb
3840,2016,,,no,male,,,no,,,,,,professional school,English,,0,,0,44,none,,no,,,,false,,false,white,rgb
3841,2016,,,no,female,,,no,,,,,,college,English,,0,,0,38,,,no,,,,false,,false,white,rgb
3844,2016,,,no,male,,,yes,,,,,,graduate school,English,Polish,2,,0,32,none,,no,,,,false,,false,white,rgb
3850,2016,,,no,other,,,no,,,,,,graduate school,English,French,3,Latin,3,43,red-green,,no,,,,false,,false,white,rgb
3851,2016,,,no,female,,,no,,,,,,PhD,English,French,2,,0,29,none,,no,,,,false,,false,white,rgb
3852,2016,,,no,female,,,no,,,,,,college,English,Spanish,2,French,2,27,none,,yes,Did makeup in college and work as an art director for a commercial photography studio,,,false,,false,white,rgb
3858,2016,,,no,male,,,yes,,,,,,PhD,English,French,3,,0,30,none,,yes,User interface design and visualization,,,false,,false,white,rgb
3859,2016,,,no,female,,,no,,,,,,PhD,English,,0,,0,25,,,no,,,,false,,false,white,rgb
3861,2016,,,no,female,,,no,,,,,,college,English,French,1,,0,24,none,,no,,,,false,,false,white,rgb
3862,2016,,,no,female,,,no,,,,,,graduate school,English,Spanish,3,French,3,28,none,,no,,,,false,,false,white,rgb
3863,2016,,,no,male,,,no,,,,,,PhD,English,French,3,,0,26,none,,no,,,,false,,false,white,rgb
3864,2016,,,no,female,,,yes,,,,,,college,Japanese,English,0,,0,48,none,,no,,,,true,,true,white,rgb
3867,2016,,,no,male,,,no,,,,,,PhD,English,German,2,,0,24,none,,no,,,,true,,true,white,rgb
3868,2016,,,no,female,,,no,,,,,,graduate school,English,,0,,0,30,none,,no,,,,false,,false,white,rgb
3869,2016,,,no,male,,,no,,,,,,graduate school,English,German,3,Spanish,3,66,none,,no,,,,true,,true,white,rgb
3871,2016,,,no,female,,,no,,,,,,graduate school,English,French,2,,0,24,none,,yes,,,,true,,false,white,rgb
3874,2016,,,no,female,,,no,,,,,,college,English,,0,,0,43,none,,no,,,,false,,false,white,rgb
3879,2016,,,no,female,,,no,,,,,,PhD,English,Chinese,0,,0,33,,,no,,,,false,,false,white,rgb
3880,2016,,,no,female,,,no,,,,,,graduate school,English,,0,,0,26,none,,no,,,,false,,false,white,rgb
3882,2016,,,no,female,,,no,,,,,,college,English,Spanish,1,,0,27,,,no,,,,false,,false,white,rgb
3883,2016,,,no,female,,,no,,,,,,college,English,Japanese,3,,0,25,none,,yes,Technical theatre arts,,,false,,false,white,rgb
3884,2016,,,no,male,,,yes,,,,,,graduate school,Marathi (Mar??h?),Hindi,1,English,1,26,none,,no,,,,false,,false,white,rgb
3890,2016,,,no,female,,,no,,,,,,PhD,English,Spanish,3,,0,24,none,,no,,,,false,,false,white,rgb
3892,2016,,,no,male,,,no,,,,,,college,English,,0,,0,20,,,no,,,,false,,false,white,rgb
3893,2016,,,no,female,,,no,,,,,,college,English,Chinese,2,,0,20,none,,no,,,,false,,false,white,rgb
3894,2016,,,no,male,,,no,,,,,,graduate school,English,Arabic,2,,0,21,none,,no,,,,false,,false,white,rgb
3897,2016,,,no,female,,,no,,,,,,college,English,,0,,0,24,none,,no,,,,false,,false,white,rgb
3898,2016,,,no,female,,,no,,,,,,graduate school,English,Spanish,2,,0,26,none,,no,,,,false,,true,white,rgb
3900,2016,,,no,female,,,no,,,,,,graduate school,English,,0,,0,25,,,no,,,,false,,false,white,rgb
3901,2016,,,no,female,,,no,,,,,,college,English,Chinese,2,,0,20,none,,no,,,,false,,false,white,rgb
3903,2016,,,no,male,,,no,,,,,,college,English,Norwegian,2,Spanish,3,21,none,,no,,,,false,,false,white,rgb
3909,2016,,,no,female,,,no,,,,,,college,English,,0,,0,64,none,,no,,,,true,,true,white,rgb
3912,2016,,,no,female,,,no,,,,,,college,English,Chinese,1,French,3,20,none,,no,,,,false,,false,white,rgb
3916,2016,,,no,female,,,no,,,,,,graduate school,English,,0,,0,32,,,no,,,,false,,false,white,rgb
3918,2016,,,no,female,,,no,,,,,,college,English,,0,,0,63,none,,no,,,,false,,false,white,rgb
3921,2016,,,no,female,,,no,,,,,,graduate school,English,,0,,0,26,none,,no,,,,false,,false,white,rgb
3922,2016,,,no,female,,,no,,,,,,PhD,English,Spanish,2,,0,28,none,,no,,,,false,,false,white,rgb
3925,2016,,,no,female,,,no,,,,,,graduate school,English,,0,,0,64,none,,no,,,,false,,false,white,rgb
3926,2016,,,no,male,,,no,,,,,,PhD,English,,0,,0,27,none,,no,,,,false,,false,white,rgb
3927,2016,,,no,female,,,yes,,,,,,college,English,,0,,0,25,,,no,,,,false,,false,white,rgb
3930,2016,,,no,female,,,no,,,,,,high school,English,,0,,0,26,none,,no,,,,false,,false,white,rgb
3931,2016,,,no,female,,,no,,,,,,college,English,,0,,0,24,none,,no,,,,false,,false,white,rgb
3933,2016,,,no,female,,,no,,,,,,PhD,English,French,3,,0,28,none,,no,,,,false,,false,white,rgb
3934,2016,,,no,female,,,no,,,,,,PhD,English,,0,,0,23,,,no,,,,false,,false,white,rgb
3935,2016,,,no,female,,,no,,,,,,college,English,Spanish,3,,0,23,none,,no,,,,false,,false,white,rgb
3936,2016,,,no,male,,,no,,,,,,PhD,English,,0,,0,33,,,yes,I used to work on animated films,,,false,,false,white,rgb
3937,2016,,,no,female,,,yes,,,,,,PhD,Korean,English,1,Japanese,3,30,none,,no,,,,false,,false,white,rgb
3942,2016,,,no,male,,,no,,,,,,PhD,English,Spanish,2,,0,27,none,,no,,,,false,,false,white,rgb
3943,2016,,,no,male,,,yes,,,,,,PhD,English,Korean,0,Japanese,3,27,none,,no,,,,false,,false,white,rgb
3944,2016,,,yes,male,,,yes,,,,,,PhD,English,Korean,0,Japanese,2,25,,,no,,,,false,,false,white,rgb
3945,2016,,,no,male,,,yes,,,,,,PhD,Korean,English,3,,0,31,,,no,,,,false,,false,white,rgb
3950,2016,,,no,female,,,yes,,,,,,college,Korean,English,3,,0,34,,,no,,,,true,,true,white,rgb
3951,2016,,,no,male,,,no,,,,,,PhD,English,Spanish,3,,0,26,none,,no,,,,false,,false,white,rgb
3954,2016,,,no,female,,,no,,,,,,postdoctoral,English,,0,,0,28,,,no,,,,false,,false,white,rgb
3957,2016,,,no,male,,,yes,,,,,,postdoctoral,Korean,English,0,Japanese,3,37,none,,no,,,,false,,false,white,rgb
3958,2016,,,no,male,,,yes,,,,,,PhD,Hebrew�(modern),English,2,,0,29,none,,no,,,,false,,false,white,rgb
3963,2016,,,no,female,,,yes,,,,,,college,English,Chinese,3,Spanish,3,66,none,,yes,TEACHING ART TO CHILDREN/ GLASS ARTISAN,,,false,,false,white,rgb
3964,2016,,,no,female,,,no,,,,,,PhD,English,Spanish,3,,0,26,none,,yes,i previously worked as a graphic designer ,,,false,,false,white,rgb
3965,2016,,,no,female,,,no,,,,,,PhD,English,German,0,French,3,26,none,,no,,,,false,,false,white,rgb
3966,2016,,,no,male,,,no,,,,,,college,English,Spanish,2,,0,26,red-green,,yes,"Wildlife Biologist, must be able to describe animals and their coloring.",,,false,,false,white,rgb
3967,2016,,,no,male,,,no,,,,,,PhD,English,Spanish,2,,0,27,none,,no,,,,false,,false,white,rgb
3972,2016,,,no,male,,,yes,,,,,,PhD,English,Russian,0,,0,23,none,,no,,,,false,,false,white,rgb
3975,2016,,,no,female,,,no,,,,,,PhD,English,Spanish,1,,0,23,none,,no,,,,false,,false,white,rgb
3976,2016,,,no,female,,,yes,,,,,,PhD,English,French,1,Italian,3,53,none,,yes,"Marketing, including preparing materials that are print ready.",,,false,,false,white,rgb
3977,2016,,,yes,female,,,no,,,,,,college,English,,0,,0,55,none,,no,,,,false,,false,white,rgb
3978,2016,,,no,female,,,no,,,,,,graduate school,English,,0,,0,30,none,,no,,,,false,,false,white,rgb
3979,2016,,,no,female,,,no,,,,,,college,English,,0,,0,56,,,no,,,,false,,false,white,rgb
3981,2016,,,no,female,,,yes,,,,,,professional school,English,French,2,,0,28,none,,no,,,,false,,false,white,rgb
3982,2016,,,no,female,,,yes,,,,,,professional school,Korean,English,2,,0,28,none,,no,,,,false,,false,white,rgb
3983,2016,,,no,female,,,yes,,,,,,college,English,,0,,0,56,,,no,,,,false,,true,white,rgb
3984,2016,,,no,male,,,no,,,,,,college,English,Persian�(Farsi),0,French,2,23,none,,yes,Graphic Design,,,false,,false,white,rgb
3987,2016,,,no,female,,,no,,,,,,PhD,English,French,3,,0,34,none,,no,,,,false,,false,white,rgb
3989,2016,,,no,male,,,no,,,,,,PhD,Korean,English,2,,0,30,,,no,,,,false,,false,white,rgb
3993,2016,,,no,other,,,no,,,,,,PhD,English,,0,,0,28,none,,no,,,,false,,false,white,rgb
3997,2016,,,no,female,,,no,,,,,,college,English,,0,,0,34,none,,no,,,,false,,false,white,rgb
3998,2016,,,no,male,,,yes,,,,,,PhD,English,,0,,0,24,,,no,,,,false,,false,white,rgb
4003,2016,,,no,female,,,yes,,,,,,college,English,Korean,2,Spanish,3,21,none,,yes,Dental Assistant,,,false,,false,white,rgb
4005,2016,,,no,female,,,yes,,,,,,PhD,Korean,English,0,,0,30,none,,no,,,,false,,false,white,rgb
4008,2016,,,no,female,,,no,,,,,,graduate school,English,,0,,0,20,none,,no,,,,false,,false,white,rgb
4015,2016,,,no,female,,,yes,,,,,,graduate school,English,,0,,0,25,,,no,,,,false,,false,white,rgb
4019,2016,,,no,female,,,yes,,,,,,graduate school,English,Spanish,2,,0,29,none,,no,,,,false,,false,white,rgb
4020,2016,,,no,female,,,no,,,,,,professional school,English,French,2,,0,29,none,,no,,,,false,,false,white,rgb
4021,2016,,,no,female,,,no,,,,,,graduate school,English,French,3,Russian,3,57,none,,no,,,,false,,false,white,rgb
4023,2016,,,no,female,,,no,,,,,,college,English,French,2,,0,28,none,,no,,,,false,,false,white,rgb
4030,2016,,,no,female,,,no,,,,,,college,English,French,3,,0,25,none,,no,,,,false,,false,white,rgb
4035,2016,,,no,female,,,no,,,,,,college,English,French,2,Japanese,2,25,none,,no,,,,false,,false,white,rgb
4036,2016,,,no,male,,,no,,,,,,professional school,English,,0,,0,24,red-green,,no,,,,true,,true,white,rgb
4041,2016,,,no,female,,,no,,,,,,college,English,,0,,0,26,none,,no,,,,false,,true,white,rgb
4043,2016,,,no,male,,,no,,,,,,college,English,Spanish,3,,0,25,red-green,,no,,,,false,,false,white,rgb
4047,2016,,,no,female,,,no,,,,,,graduate school,English,Spanish,0,Arabic,1,24,none,,no,,,,false,,false,white,rgb
4048,2016,,,no,female,,,no,,,,,,college,English,,0,,0,21,,,no,,,,false,,false,white,rgb
4052,2016,,,no,female,,,no,,,,,,graduate school,English,French,3,Spanish,3,47,none,,no,,,,false,,false,white,rgb
4053,2016,,,no,male,,,yes,,,,,,graduate school,English,Chinese,0,German,3,39,red-green,,no,,,,false,,false,white,rgb
4055,2016,,,no,female,,,yes,,,,,,graduate school,Russian,English,0,French,3,28,none,,no,,,,false,,false,white,rgb
4056,2016,,,no,female,,,no,,,,,,graduate school,Chinese,English,0,,0,27,,,no,,,,false,,false,white,rgb
4062,2016,,,no,female,,,no,,,,,,graduate school,English,German,3,,0,60,none,,no,,,,false,,false,white,rgb
4063,2016,,,no,female,,,no,,,,,,college,English,,0,,0,60,,,no,,,,false,,false,white,rgb
4064,2016,,,no,male,,,no,,,,,,college,English,,0,,0,59,none,,no,,,,false,,false,white,rgb
4066,2016,,,no,female,,,no,,,,,,college,English,,0,,0,60,,,no,,,,false,,false,white,rgb
4071,2016,,,no,female,,,yes,,,,,,graduate school,English,German,2,Russian,3,26,none,,no,,,,false,,false,white,rgb
4077,2016,,,no,male,,,no,,,,,,professional school,Korean,English,2,Chinese,3,26,none,,no,,,,true,,true,white,rgb
4079,2016,,,no,male,,,yes,,,,,,professional school,English,Chinese,0,,0,32,none,,no,,,,false,,false,white,rgb
4082,2016,,,no,female,,,yes,,,,,,college,English,Swahili,1,German,2,26,none,,no,,,,false,,false,white,rgb
4083,2016,,,no,male,,,no,,,,,,college,English,,0,,0,23,other,,no,,,,false,,false,white,rgb
4086,2016,,,no,female,,,no,,,,,,college,English,,0,,0,60,,,no,,,,false,,false,white,rgb
4087,2016,,,no,female,,,no,,,,,,college,English,French,3,German,3,60,none,,no,,,,false,,false,white,rgb
4089,2016,,,no,female,,,no,,,,,,college,English,,0,,0,26,none,,no,,,,false,,false,white,rgb
4092,2016,,,no,male,,,no,,,,,,college,English,,0,,0,27,none,,no,,,,false,,false,white,rgb
4094,2016,,,no,female,,,yes,,,,,,college,English,Spanish,0,Portuguese,3,55,,,no,,,,false,,false,white,rgb
4096,2016,,,no,female,,,no,,,,,,college,English,,0,,0,28,none,,no,,,,false,,false,white,rgb
